test-contract:tests/test_legacy_iv_retirement_boundaries.py	tests/test_legacy_iv_retirement_boundaries.py	tests/test_legacy_iv_retirement_boundaries.py	test_contract
test-contract:tests/test_legacy_score_retirement.py	tests/test_legacy_score_retirement.py	tests/test_legacy_score_retirement.py	test_contract
test-contract:tests/test_macro_calendar_health.py	tests/test_macro_calendar_health.py	tests/test_macro_calendar_health.py	test_contract
test-contract:tests/test_macro_calendar_local_store.py	tests/test_macro_calendar_local_store.py	tests/test_macro_calendar_local_store.py	test_contract
test-contract:tests/test_macro_calendar_local_wiring.py	tests/test_macro_calendar_local_wiring.py	tests/test_macro_calendar_local_wiring.py	test_contract
test-contract:tests/test_macro_calendar_read.py	tests/test_macro_calendar_read.py	tests/test_macro_calendar_read.py	test_contract
test-contract:tests/test_macro_calendar_settings_route.py	tests/test_macro_calendar_settings_route.py	tests/test_macro_calendar_settings_route.py	test_contract
test-contract:tests/test_macro_calendar_store.py	tests/test_macro_calendar_store.py	tests/test_macro_calendar_store.py	test_contract
test-contract:tests/test_macro_scheduler_integration.py	tests/test_macro_scheduler_integration.py	tests/test_macro_scheduler_integration.py	test_contract
test-contract:tests/test_market_coverage_boundaries.py	tests/test_market_coverage_boundaries.py	tests/test_market_coverage_boundaries.py	test_contract
test-contract:tests/test_market_data_admin.py	tests/test_market_data_admin.py	tests/test_market_data_admin.py	test_contract
test-contract:tests/test_market_data_direct.py	tests/test_market_data_direct.py	tests/test_market_data_direct.py	test_contract
test-contract:tests/test_memory_tools.py	tests/test_memory_tools.py	tests/test_memory_tools.py	test_contract
test-contract:tests/test_news_direct.py	tests/test_news_direct.py	tests/test_news_direct.py	test_contract
test-contract:tests/test_news_feed_content_route.py	tests/test_news_feed_content_route.py	tests/test_news_feed_content_route.py	test_contract
test-contract:tests/test_news_normalized_routing.py	tests/test_news_normalized_routing.py	tests/test_news_normalized_routing.py	test_contract
test-contract:tests/test_news_pg_unreachable.py	tests/test_news_pg_unreachable.py	tests/test_news_pg_unreachable.py	test_contract
test-contract:tests/test_news_providers.py	tests/test_news_providers.py	tests/test_news_providers.py	test_contract
test-contract:tests/test_news_settings_route.py	tests/test_news_settings_route.py	tests/test_news_settings_route.py	test_contract
test-contract:tests/test_peer_comparison.py	tests/test_peer_comparison.py	tests/test_peer_comparison.py	test_contract
test-contract:tests/test_pg_unreachable_e2e.py	tests/test_pg_unreachable_e2e.py	tests/test_pg_unreachable_e2e.py	test_contract
test-contract:tests/test_profile_state.py	tests/test_profile_state.py	tests/test_profile_state.py	test_contract
test-contract:tests/test_provider_health.py	tests/test_provider_health.py	tests/test_provider_health.py	test_contract
test-contract:tests/test_research_routes.py	tests/test_research_routes.py	tests/test_research_routes.py	test_contract
test-contract:tests/test_research_threads.py	tests/test_research_threads.py	tests/test_research_threads.py	test_contract
test-contract:tests/test_sa_article_reconciliation_backend.py	tests/test_sa_article_reconciliation_backend.py	tests/test_sa_article_reconciliation_backend.py	test_contract
test-contract:tests/test_sa_capture_backend.py	tests/test_sa_capture_backend.py	tests/test_sa_capture_backend.py	test_contract
test-contract:tests/test_sa_capture_store.py	tests/test_sa_capture_store.py	tests/test_sa_capture_store.py	test_contract
test-contract:tests/test_sa_comment_focus.py	tests/test_sa_comment_focus.py	tests/test_sa_comment_focus.py	test_contract
test-contract:tests/test_sa_comment_signal_port.py	tests/test_sa_comment_signal_port.py	tests/test_sa_comment_signal_port.py	test_contract
test-contract:tests/test_sa_comment_signals.py	tests/test_sa_comment_signals.py	tests/test_sa_comment_signals.py	test_contract
test-contract:tests/test_sa_digest.py	tests/test_sa_digest.py	tests/test_sa_digest.py	test_contract
test-contract:tests/test_sa_extension_diagnostics.py	tests/test_sa_extension_diagnostics.py	tests/test_sa_extension_diagnostics.py	test_contract
test-contract:tests/test_sa_feed.py	tests/test_sa_feed.py	tests/test_sa_feed.py	test_contract
test-contract:tests/test_sa_local_readers.py	tests/test_sa_local_readers.py	tests/test_sa_local_readers.py	test_contract
test-contract:tests/test_sa_market_news_health.py	tests/test_sa_market_news_health.py	tests/test_sa_market_news_health.py	test_contract
test-contract:tests/test_sa_market_news_recovery.py	tests/test_sa_market_news_recovery.py	tests/test_sa_market_news_recovery.py	test_contract
test-contract:tests/test_sa_reconciliation_native_host.py	tests/test_sa_reconciliation_native_host.py	tests/test_sa_reconciliation_native_host.py	test_contract
test-contract:tests/test_sa_routing.py	tests/test_sa_routing.py	tests/test_sa_routing.py	test_contract
test-contract:tests/test_sa_tools.py	tests/test_sa_tools.py	tests/test_sa_tools.py	test_contract
test-contract:tests/test_scheduler_state.py	tests/test_scheduler_state.py	tests/test_scheduler_state.py	test_contract
test-contract:tests/test_sec_tools.py	tests/test_sec_tools.py	tests/test_sec_tools.py	test_contract
test-contract:tests/test_sqlite_backend.py	tests/test_sqlite_backend.py	tests/test_sqlite_backend.py	test_contract
test-contract:tests/test_stored_sec_projection.py	tests/test_stored_sec_projection.py	tests/test_stored_sec_projection.py	test_contract
test-contract:tests/test_tools.py	tests/test_tools.py	tests/test_tools.py	test_contract
test-contract:tests/test_trading_day_coverage.py	tests/test_trading_day_coverage.py	tests/test_trading_day_coverage.py	test_contract
test-contract:tests/test_universe_summaries_local.py	tests/test_universe_summaries_local.py	tests/test_universe_summaries_local.py	test_contract
test-contract:tests/test_web_tools.py	tests/test_web_tools.py	tests/test_web_tools.py	test_contract
type_gate:src/agents/anthropic_agent/agent.py:isinstance	src/agents/anthropic_agent/agent.py	isinstance	type_gate
type_gate:src/agents/cli.py:isinstance	src/agents/cli.py	isinstance	type_gate
type_gate:src/agents/openai_agent/agent.py:isinstance	src/agents/openai_agent/agent.py	isinstance	type_gate
type_gate:src/tools/data_access.py:isinstance	src/tools/data_access.py	isinstance	type_gate
type_gate:src/tools/freshness.py:isinstance	src/tools/freshness.py	isinstance	type_gate
type_gate:tests/test_db_backend.py:isinstance	tests/test_db_backend.py	isinstance	type_gate
type_gate:tests/test_freshness.py:isinstance	tests/test_freshness.py	isinstance	type_gate
type_gate:tests/test_job_runs.py:isinstance	tests/test_job_runs.py	isinstance	type_gate
type_gate:tests/test_market_data_admin.py:isinstance	tests/test_market_data_admin.py	isinstance	type_gate
type_gate:tests/test_news_pg_unreachable.py:isinstance	tests/test_news_pg_unreachable.py	isinstance	type_gate
type_gate:tests/test_sa_capture_backend.py:isinstance	tests/test_sa_capture_backend.py	isinstance	type_gate
type_gate:tests/test_sqlite_backend.py:isinstance	tests/test_sqlite_backend.py	isinstance	type_gate
